38 1990F6 F 1990 15 0.109765
38 1990F6 F 1990 23 0.483333
38 1990F6 F 1990 30 1.306667
38 1990F6 F 1990 37 3.955
38 1990F6 F 1990 43 4.305
38 1990F6 F 1990 51 8.03167
38 1990F6 F 1990 64 16.08333
38 1990F6 F 1990 79 19.5733
39 1990F7 F 1990 15 0.102943
39 1990F7 F 1990 23 0.4145
39 1990F7 F 1990 30 1.663333
39 1990F7 F 1990 37 1.39
39 1990F7 F 1990 43 3.00167
39 1990F7 F 1990 51 6.845
39 1990F7 F 1990 64 16.21
39 1990F7 F 1990 79 19.0733
40 1990F8 F 1990 15 0.076697
40 1990F8 F 1990 23 0.371833
40 1990F8 F 1990 30 0.745
40 1990F8 F 1990 37 2.246667
40 1990F8 F 1990 43 4.495
40 1990F8 F 1990 51 5.675
40 1990F8 F 1990 64 16.145
40 1990F8 F 1990 79 18.9317
41 1990P1 P 1990 15 0.148741
41 1990P1 P 1990 23 0.687
41 1990P1 P 1990 30 1.57167
41 1990P1 P 1990 37 3.81333
41 1990P1 P 1990 43 4.81167
41 1990P1 P 1990 51 11.65333
41 1990P1 P 1990 64 17.3767
41 1990P1 P 1990 79 17.8967
42 1990P2 P 1990 15 0.153759
42 1990P2 P 1990 23 0.594167
42 1990P2 P 1990 30 1.2
42 1990P2 P 1990 37 3.145
42 1990P2 P 1990 43 3.80333
42 1990P2 P 1990 51 7.41667
42 1990P2 P 1990 64 13.58
42 1990P2 P 1990 79 20.86
43 1990P3 P 1990 15 0.124167
43 1990P3 P 1990 23 0.750333
43 1990P3 P 1990 30 1.45833
43 1990P3 P 1990 37 5.75833
43 1990P3 P 1990 43 5.99667
43 1990P3 P 1990 51 8.97167
43 1990P3 P 1990 64 17.0717
43 1990P3 P 1990 79 17.8167
44 1990P4 P 1990 15 0.178467
44 1990P4 P 1990 23 0.880833
44 1990P4 P 1990 30 1.381667
44 1990P4 P 1990 37 3.628333
44 1990P4 P 1990 43 5.193333
44 1990P4 P 1990 51 5.19
44 1990P4 P 1990 64 15.78
44 1990P4 P 1990 79 21.54167
45 1990P5 P 1990 15 0.139147
45 1990P5 P 1990 23 0.455833
45 1990P5 P 1990 30 1.58333
45 1990P5 P 1990 37 4.055
45 1990P5 P 1990 43 4.51
45 1990P5 P 1990 51 8.16167
45 1990P5 P 1990 64 18.715
45 1990P5 P 1990 79 17.955
46 1990P6 P 1990 15 0.162706
46 1990P6 P 1990 23 0.773667
46 1990P6 P 1990 30 0.975
46 1990P6 P 1990 37 3.51167
46 1990P6 P 1990 43 4.51
46 1990P6 P 1990 51 7.78333
46 1990P6 P 1990 64 18.11833
46 1990P6 P 1990 79 15.94667
47 1990P7 P 1990 15 0.110433
47 1990P7 P 1990 23 0.456
47 1990P7 P 1990 30 1.37
47 1990P7 P 1990 37 2.145
47 1990P7 P 1990 43 5.83
47 1990P7 P 1990 51 8.80333
47 1990P7 P 1990 64 12.235
47 1990P7 P 1990 79 17.785
48 1990P8 P 1990 15 0.146
48 1990P8 P 1990 23 0.563667
48 1990P8 P 1990 30 1.47833
48 1990P8 P 1990 37 2.601667
48 1990P8 P 1990 43 6.34333
48 1990P8 P 1990 51 6.13167
48 1990P8 P 1990 64 16.4117
48 1990P8 P 1990 79 16.9467
